STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
KA,Bangalore,Bangalore North,Bangalore North,13.10833333,77.6,Yelahanka,Bore Well,W06426,2014,31.29,29.76,15.4,30.85
KA,Bangalore,Bangalore North,Bangalore North,13.09166667,77.6,Yelahanka1,Dug Well,W06427,2014,NA,4.45,3.65,10.4
KA,Bangalore,Bangalore South,Bangalore South,12.86805556,77.65,Singasandra,Bore Well,W06428,2014,28.7,25.27,23.67,31.34
KA,Bangalore,Bangalore South,Bangalore East,12.93333333,77.74166667,Varathur,Bore Well,W06430,2014,44.3,35.74,31.58,32.23
KA,Bangalore,Bangalore North,Bangalore North,12.95166667,77.58555556,Lalbagh garden,Bore Well,W06103,2014,4.99,3.53,3,4.95
KA,Bangalore,Bangalore North,Bangalore North,13.04166667,77.58333333,Hebbal-2,Dug Well,W18666,2014,3.22,2.99,0.1,4.67
KA,Bangalore,Bangalore South,Bangalore East,12.94444444,77.7,Adugodi,Bore Well,W21087,2014,4.5,2.71,2.68,3.98
KA,Bangalore,Bangalore South,Bangalore South,12.75277778,77.51111111,Bang Uni Ars Ls,Bore Well,W21088,2014,32.17,25.53,26.54,31.76
KA,Bangalore,Bangalore South,Bangalore South,12.75277778,77.51388889,Bang Uni Ars Us,Bore Well,W21089,2014,NA,NA,26.54,NA
KA,Bangalore,Bangalore South,Bangalore South,12.97916667,77.41944444,Chandasipalya,Dug Well,W21199,2014,8.36,7.33,5.03,9.33
KA,Bangalore,Bangalore South,Bangalore South,12.85555556,77.58888889,Gottigere,Dug Well,W21200,2014,NA,NA,NA,2.1
KA,Bangalore,Bangalore South,Bangalore East,13.025,77.76111111,Kannamangala pz,Bore Well,W21201,2014,NA,59.3,NA,NA
KA,Bangalore,Bangalore South,Bangalore South,12.86944444,77.53888889,Thalaghattapura Pz,Bore Well,W21202,2014,17.52,16.17,17.41,18.65
KA,Bangalore,Anekal,Anekal,12.81416667,77.66555556,Cgwb Workshop,Bore Well,W24216,2014,NA,NA,NA,2.05
KA,Bangalore,Bangalore South,Bangalore South,12.85833333,77.59166667,Gottigere A,Dug Well,W24240,2014,1.33,1.23,0.74,2.11
KA,Bangalore,Bangalore North,Bangalore South,12.86305556,77.56555556,Gollahalli,Dug Well,W24247,2014,NA,NA,NA,1.76
KA,Bangalore,Bangalore South,Bangalore South,12.88333333,77.62138889,Begur,Dug Well,W24255,2014,NA,NA,NA,5.3
KA,Bangalore,Bangalore South,Bangalore South,12.895,77.55305556,Vasanthpura,Dug Well,W24258,2014,NA,NA,NA,6.06
KA,Bangalore,Bangalore South,Bangalore South,12.91027778,77.56805556,Gsi Pz,Bore Well,W24263,2014,15.55,NA,11.56,11.85
KA,Bangalore,Bangalore North,Bangalore South,12.92833333,77.55638889,Chennamankere Achkattu,Dug Well,W24270,2014,NA,NA,NA,2.83
KA,Bangalore,Bangalore North,Bangalore North,12.94861111,77.57194444,Basavanagudi,Dug Well,W24281,2014,NA,NA,NA,5.47
KA,Bangalore,Bangalore North,Bangalore North,12.94888889,77.59694444,Wilson Garden,Dug Well,W24282,2014,NA,NA,NA,1.28
KA,Bangalore,Bangalore North,Bangalore North,12.98194444,77.55555556,Rajajinagara,Dug Well,W24302,2014,NA,NA,NA,2.02
KA,Bangalore,Bangalore North,Bangalore North,12.99277778,77.59611111,Vasanthnagara,Dug Well,W24307,2014,NA,NA,NA,0.14
KA,Bangalore,Bangalore North,Bangalore North,13.00416667,77.5725,Malleswaram,Dug Well,W24314,2014,NA,NA,NA,4.27
KA,Bangalore,Bangalore North,Bangalore North,13.0275,77.56944444,Indian Institute Of Science,Bore Well,W24323,2014,NA,NA,NA,33.01
KA,Bangalore,Bangalore North,Bangalore North,13.05972222,77.57694444,Kodigehalli,Dug Well,W24336,2014,NA,NA,NA,4.24
KA,Bangalore,Bangalore North,Bangalore North,13.09527778,77.60583333,Jakkur Pz,Bore Well,W24344,2014,NA,NA,NA,3.19
KA,Bangalore,Bangalore North,Bangalore North,13.0975,77.60944444,Rachenahalli,Bore Well,W24346,2014,NA,NA,NA,22.23
KA,Bangalore,Bangalore South,Bangalore South,12.9225,77.57916667,Bangalore-2,Dug Well,W05250,2014,7.37,5.91,4.53,10.83
KA,Bangalore,Bangalore South,Bangalore South,12.91805556,77.58472222,Bangalore-1,Dug Well,W05249,2013,3.05,3.5,2.82,3.38
KA,Bangalore,Bangalore South,Bangalore South,12.91138889,77.5675,Kumaraswamy Layout,Dug Well,W31037,2013,10,12.8,9.38,16.11
KA,Bangalore,Anekal,Anekal,12.70833333,77.7,Anekal,Bore Well,W05243,2013,25.36,24.48,21.76,26.08
KA,Bangalore,Anekal,Anekal,12.71666667,77.7,Anekal1,Dug Well,W05244,2013,NA,NA,NA,9.04
KA,Bangalore,Anekal,Anekal,12.79583333,77.60694444,Begihalli,Dug Well,W05245,2013,2.73,3.3,0.58,5
KA,Bangalore,Bangalore North,Bangalore North,12.9725,77.57666667,Bangalore-3,Dug Well,W05247,2013,10.45,1.95,NA,NA
KA,Bangalore,Bangalore North,Bangalore North,12.94416667,77.55833333,Bangalore-4,Dug Well,W05248,2013,2.8,3.4,2.76,6.6
KA,Bangalore,Anekal,Anekal,12.76166667,77.65944444,Haragadde,Dug Well,W05726,2013,9.5,NA,5.75,9.9
KA,Bangalore,Bangalore North,Bangalore North,13.04166667,77.575,Hebbal-1,Bore Well,W05727,2013,35.27,26.4,NA,36.6
KA,Bangalore,Bangalore North,Bangalore North,13.14166667,77.45833333,Hesaraghatta-1,Bore Well,W05728,2013,34.98,33.25,32.09,35.9
KA,Bangalore,Bangalore North,Bangalore North,12.97083333,77.6375,Indiranagar,Bore Well,W05730,2013,7.82,8.45,NA,8.72
KA,Bangalore,Bangalore South,Bangalore South,12.86666667,77.58333333,Jayanagar,Bore Well,W05731,2013,2.9,9.7,NA,11
KA,Bangalore,Bangalore South,Bangalore South,12.90833333,77.48333333,Kengeri1,Dug Well,W05733,2013,NA,7.95,NA,NA
KA,Bangalore,Bangalore North,Bangalore North,13.08194444,77.50555556,Chikkabanavara,Dug Well,W05496,2013,NA,NA,NA,7.8
KA,Bangalore,Bangalore North,Bangalore North,13.075,77.4375,Dasanapura,Bore Well,W05497,2013,NA,31.3,NA,31.48
KA,Bangalore,Anekal,Anekal,12.85833333,77.78333333,Sarjapura,Bore Well,W06424,2013,NA,NA,NA,59.32
KA,Bangalore,Bangalore North,Bangalore North,13.16666667,77.56666667,Sonnenahalli,Dug Well,W06425,2013,NA,NA,NA,12.02
KA,Bangalore,Bangalore North,Bangalore North,13.10833333,77.6,Yelahanka,Bore Well,W06426,2013,30.35,30.5,NA,31.7
KA,Bangalore,Bangalore North,Bangalore North,13.09166667,77.6,Yelahanka1,Dug Well,W06427,2013,10.4,10.4,4.32,10.4
KA,Bangalore,Bangalore South,Bangalore South,12.86805556,77.65,Singasandra,Bore Well,W06428,2013,33.15,30.94,NA,43.45
KA,Bangalore,Bangalore South,Bangalore East,12.93333333,77.74166667,Varathur,Bore Well,W06430,2013,34,39.1,31.45,33.9
KA,Bangalore,Bangalore North,Bangalore North,12.95166667,77.58555556,Lalbagh garden,Bore Well,W06103,2013,3.1,3.3,NA,3.5
KA,Bangalore,Bangalore North,Bangalore North,13.04166667,77.58333333,Hebbal-2,Dug Well,W18666,2013,1.77,6.87,0.13,6.52
KA,Bangalore,Bangalore South,Bangalore East,12.94444444,77.7,Adugodi,Bore Well,W21087,2013,2.75,3.43,NA,4.25
KA,Bangalore,Bangalore South,Bangalore South,12.75277778,77.51111111,Bang Uni Ars Ls,Bore Well,W21088,2013,NA,NA,NA,32.5
KA,Bangalore,Bangalore South,Bangalore South,12.93611111,77.51111111,Jnanabharathi,Bore Well,W21090,2013,38.9,31.2,NA,32.5
KA,Bangalore,Bangalore South,Bangalore South,12.97916667,77.41944444,Chandasipalya,Dug Well,W21199,2013,6.83,7.61,5.01,7.36
KA,Bangalore,Bangalore South,Bangalore South,12.85555556,77.58888889,Gottigere,Dug Well,W21200,2013,1.38,NA,NA,NA
KA,Bangalore,Bangalore South,Bangalore East,13.025,77.76111111,Kannamangala pz,Bore Well,W21201,2013,49.3,NA,59.3,49.31
KA,Bangalore,Bangalore South,Bangalore South,12.86944444,77.53888889,Thalaghattapura Pz,Bore Well,W21202,2013,16.74,15.48,13.79,17.38
KA,Bangalore,Bangalore North,Bangalore North,13.14166667,77.63333333,Hunsemaranahalli(A),Dug Well,W21508,2013,NA,1.2,NA,NA
KA,Bangalore,Bangalore South,Bangalore South,12.85833333,77.59166667,Gottigere A,Dug Well,W24240,2013,1.39,2.04,0.54,2.97
KA,Bangalore,Bangalore North,Bangalore South,12.86305556,77.56555556,Gollahalli,Dug Well,W24247,2013,NA,2.25,NA,3.25
KA,Bangalore,Bangalore South,Bangalore South,12.88333333,77.62138889,Begur,Dug Well,W24255,2013,NA,4.15,NA,5.36
KA,Bangalore,Bangalore South,Bangalore South,12.895,77.55305556,Vasanthpura,Dug Well,W24258,2013,NA,6.2,NA,6.3
KA,Bangalore,Bangalore South,Bangalore South,12.91027778,77.56805556,Gsi Pz,Bore Well,W24263,2013,12.5,14.5,7.47,12.68
KA,Bangalore,Anekal,Bangalore South,12.91111111,77.56777778,Jigani,Dug Well,W24264,2013,6.6,2.2,NA,NA
KA,Bangalore,Bangalore North,Bangalore South,12.92833333,77.55638889,Chennamankere Achkattu,Dug Well,W24270,2013,NA,2.85,NA,3.04
KA,Bangalore,Bangalore North,Bangalore North,12.94861111,77.57194444,Basavanagudi,Dug Well,W24281,2013,NA,2.43,NA,2.73
KA,Bangalore,Bangalore North,Bangalore North,12.94888889,77.59694444,Wilson Garden,Dug Well,W24282,2013,NA,1.8,NA,2.21
KA,Bangalore,Bangalore South,Bangalore North,12.96,77.57694444,Vijayanagar Hosahalli,Dug Well,W24293,2013,NA,18.85,NA,29.25
KA,Bangalore,Bangalore North,Bangalore North,12.98194444,77.55555556,Rajajinagara,Dug Well,W24302,2013,NA,2.6,NA,2.38
KA,Bangalore,Bangalore North,Bangalore North,12.98194444,77.62916667,Ulsoor,Dug Well,W24303,2013,NA,3.27,NA,3.35
KA,Bangalore,Bangalore North,Bangalore North,12.99277778,77.59611111,Vasanthnagara,Dug Well,W24307,2013,NA,NA,NA,1.01
KA,Bangalore,Bangalore North,Bangalore North,13.00416667,77.5725,Malleswaram,Dug Well,W24314,2013,NA,3.75,NA,3.85
KA,Bangalore,Bangalore North,Bangalore North,13.05972222,77.57694444,Kodigehalli,Dug Well,W24336,2013,NA,3.98,NA,4.43
KA,Bangalore,Anekal,Anekal,12.75,77.75,Bhaktipura,Dug Well,W24198,2013,NA,NA,7.41,NA
KA,Bangalore,Bangalore South,Bangalore South,12.9225,77.57916667,Bangalore-2,Dug Well,W05250,2013,6.37,9.27,3.88,9.09
KA,Bangalore,Bangalore South,Bangalore South,12.91805556,77.58472222,Bangalore-1,Dug Well,W05249,2012,NA,3.9,3.25,2.41
KA,Bangalore,Bangalore North,Bangalore North,13.05972222,77.57694444,Kodigehalli,Dug Well,W24336,2012,NA,NA,4.25,NA
KA,Bangalore,Anekal,Anekal,12.70833333,77.7,Anekal,Bore Well,W05243,2012,NA,20.59,24.66,24.01
KA,Bangalore,Anekal,Anekal,12.71666667,77.7,Anekal1,Dug Well,W05244,2012,NA,10.47,9.04,9.04
KA,Bangalore,Anekal,Anekal,12.79583333,77.60694444,Begihalli,Dug Well,W05245,2012,NA,1.25,2.62,1.36
KA,Bangalore,Bangalore North,Bangalore North,12.9725,77.57666667,Bangalore-3,Dug Well,W05247,2012,NA,2.25,2.37,1.48
KA,Bangalore,Bangalore North,Bangalore North,12.94416667,77.55833333,Bangalore-4,Dug Well,W05248,2012,NA,3.35,2.99,1.23
KA,Bangalore,Bangalore North,Bangalore North,13.04166667,77.575,Hebbal-1,Bore Well,W05727,2012,NA,15.39,23.18,21.3
KA,Bangalore,Bangalore North,Bangalore North,13.14166667,77.45833333,Hesaraghatta-1,Bore Well,W05728,2012,NA,27.09,32.37,29.14
KA,Bangalore,Bangalore North,Bangalore North,12.97083333,77.6375,Indiranagar,Bore Well,W05730,2012,NA,6.76,8.8,8
KA,Bangalore,Bangalore South,Bangalore South,12.86666667,77.58333333,Jayanagar,Bore Well,W05731,2012,NA,7.3,9.38,8.74
KA,Bangalore,Bangalore North,Bangalore North,13.075,77.4375,Dasanapura,Bore Well,W05497,2012,NA,29.69,40.6,28.55
KA,Bangalore,Anekal,Anekal,12.85833333,77.78333333,Sarjapura,Bore Well,W06424,2012,NA,36.63,49.84,42.62
KA,Bangalore,Bangalore North,Bangalore North,13.10833333,77.6,Yelahanka,Bore Well,W06426,2012,NA,29.02,30.07,29.35
KA,Bangalore,Bangalore North,Bangalore North,13.09166667,77.6,Yelahanka1,Dug Well,W06427,2012,NA,3.1,1.74,4.22
KA,Bangalore,Bangalore South,Bangalore South,12.86805556,77.65,Singasandra,Bore Well,W06428,2012,NA,17.27,22.8,21.18
KA,Bangalore,Bangalore South,Bangalore East,12.93333333,77.74166667,Varathur,Bore Well,W06430,2012,NA,25.19,39.78,30.95
KA,Bangalore,Bangalore North,Bangalore North,12.95166667,77.58555556,Lalbagh garden,Bore Well,W06103,2012,NA,3.3,3.47,3.09
KA,Bangalore,Bangalore North,Bangalore North,13.04166667,77.58333333,Hebbal-2,Dug Well,W18666,2012,NA,5.12,7.26,4.18
KA,Bangalore,Bangalore South,Bangalore East,12.94444444,77.7,Adugodi,Bore Well,W21087,2012,NA,2.48,3.28,2.62
KA,Bangalore,Bangalore South,Bangalore South,12.75277778,77.51111111,Bang Uni Ars Ls,Bore Well,W21088,2012,NA,NA,29.35,NA
KA,Bangalore,Bangalore South,Bangalore South,12.93611111,77.51111111,Jnanabharathi,Bore Well,W21090,2012,NA,22.86,29.88,28.56
KA,Bangalore,Bangalore South,Bangalore South,12.97916667,77.41944444,Chandasipalya,Dug Well,W21199,2012,NA,4.14,5.87,5.77
KA,Bangalore,Bangalore South,Bangalore East,13.025,77.76111111,Kannamangala pz,Bore Well,W21201,2012,NA,45.88,58.68,45.65
KA,Bangalore,Bangalore South,Bangalore South,12.86944444,77.53888889,Thalaghattapura Pz,Bore Well,W21202,2012,NA,8.2,14.76,11.53
KA,Bangalore,Bangalore South,Bangalore South,12.85833333,77.59166667,Gottigere A,Dug Well,W24240,2012,NA,NA,1.07,NA
KA,Bangalore,Bangalore North,Bangalore South,12.86305556,77.56555556,Gollahalli,Dug Well,W24247,2012,NA,NA,2.54,NA
KA,Bangalore,Bangalore South,Bangalore South,12.88333333,77.62138889,Begur,Dug Well,W24255,2012,NA,NA,4.19,NA
KA,Bangalore,Bangalore South,Bangalore South,12.895,77.55305556,Vasanthpura,Dug Well,W24258,2012,NA,NA,6.4,NA
KA,Bangalore,Bangalore North,Bangalore South,12.92833333,77.55638889,Chennamankere Achkattu,Dug Well,W24270,2012,NA,NA,2.94,NA
KA,Bangalore,Bangalore North,Bangalore North,12.94861111,77.57194444,Basavanagudi,Dug Well,W24281,2012,NA,NA,2.62,NA
KA,Bangalore,Bangalore North,Bangalore North,12.94888889,77.59694444,Wilson Garden,Dug Well,W24282,2012,NA,NA,2.64,NA
KA,Bangalore,Bangalore South,Bangalore North,12.96,77.57694444,Vijayanagar Hosahalli,Dug Well,W24293,2012,NA,NA,7.6,NA
KA,Bangalore,Bangalore North,Bangalore North,12.98194444,77.55555556,Rajajinagara,Dug Well,W24302,2012,NA,NA,2.35,NA
KA,Bangalore,Bangalore North,Bangalore North,12.99277778,77.59611111,Vasanthnagara,Dug Well,W24307,2012,NA,NA,1.1,NA
KA,Bangalore,Bangalore North,Bangalore North,13.00416667,77.5725,Malleswaram,Dug Well,W24314,2012,NA,NA,4.9,NA
KA,Bangalore,Bangalore South,Bangalore South,12.9225,77.57916667,Bangalore-2,Dug Well,W05250,2012,NA,5.17,8.28,4.14
KA,Bangalore,Bangalore South,Bangalore South,12.91805556,77.58472222,Bangalore-1,Dug Well,W05249,2011,2,3.35,2.8,2.8
KA,Bangalore,Bangalore South,Bangalore South,12.86944444,77.53888889,Thalaghattapura Pz,Bore Well,W21202,2011,6.95,8.85,6.49,NA
KA,Bangalore,Anekal,Anekal,12.70833333,77.7,Anekal,Bore Well,W05243,2011,23.81,20.56,20.55,23.76
KA,Bangalore,Anekal,Anekal,12.71666667,77.7,Anekal1,Dug Well,W05244,2011,9.04,9.04,9.04,NA
KA,Bangalore,Anekal,Anekal,12.79583333,77.60694444,Begihalli,Dug Well,W05245,2011,0.65,1.25,0.55,2
KA,Bangalore,Bangalore North,Bangalore North,12.9725,77.57666667,Bangalore-3,Dug Well,W05247,2011,1.82,2.25,2.15,2.1
KA,Bangalore,Bangalore North,Bangalore North,12.94416667,77.55833333,Bangalore-4,Dug Well,W05248,2011,1.82,2.7,2.45,2.25
KA,Bangalore,Bangalore North,Bangalore North,13.04166667,77.575,Hebbal-1,Bore Well,W05727,2011,19.93,12.91,14.38,20.91
KA,Bangalore,Bangalore North,Bangalore North,13.14166667,77.45833333,Hesaraghatta-1,Bore Well,W05728,2011,25.93,23.75,NA,25.35
KA,Bangalore,Bangalore North,Bangalore North,12.97083333,77.6375,Indiranagar,Bore Well,W05730,2011,6.4,8.18,5.97,8.64
KA,Bangalore,Bangalore South,Bangalore South,12.86666667,77.58333333,Jayanagar,Bore Well,W05731,2011,7.7,7.01,6.5,NA
KA,Bangalore,Bangalore North,Bangalore North,13.075,77.4375,Dasanapura,Bore Well,W05497,2011,29.03,28.44,28.78,NA
KA,Bangalore,Anekal,Anekal,12.85833333,77.78333333,Sarjapura,Bore Well,W06424,2011,37.49,30.82,36.14,31.65
KA,Bangalore,Bangalore North,Bangalore North,13.10833333,77.6,Yelahanka,Bore Well,W06426,2011,28.83,25,29.59,28.57
KA,Bangalore,Bangalore North,Bangalore North,13.09166667,77.6,Yelahanka1,Dug Well,W06427,2011,2.82,3.85,3.58,4.26
KA,Bangalore,Bangalore South,Bangalore South,12.86805556,77.65,Singasandra,Bore Well,W06428,2011,17.98,16.87,15.78,20.42
KA,Bangalore,Bangalore South,Bangalore East,12.93333333,77.74166667,Varathur,Bore Well,W06430,2011,28.43,31.65,25.63,29.5
KA,Bangalore,Bangalore North,Bangalore North,12.95166667,77.58555556,Lalbagh garden,Bore Well,W06103,2011,2.14,NA,2.42,2.6
KA,Bangalore,Bangalore North,Bangalore North,13.04166667,77.58333333,Hebbal-2,Dug Well,W18666,2011,NA,4.87,1.93,5.87
KA,Bangalore,Bangalore South,Bangalore East,12.94444444,77.7,Adugodi,Bore Well,W21087,2011,1.5,2.1,1.8,2.09
KA,Bangalore,Bangalore South,Bangalore South,12.93611111,77.51111111,Jnanabharathi,Bore Well,W21090,2011,NA,26.2,20.72,NA
KA,Bangalore,Bangalore South,Bangalore South,12.97916667,77.41944444,Chandasipalya,Dug Well,W21199,2011,NA,4.91,3.13,7.32
KA,Bangalore,Bangalore South,Bangalore East,13.025,77.76111111,Kannamangala pz,Bore Well,W21201,2011,49.6,45.27,46.62,49.8
KA,Bangalore,Bangalore South,Bangalore South,12.9225,77.57916667,Bangalore-2,Dug Well,W05250,2011,1.87,3.22,2.4,4.07
KA,Bangalore,Bangalore South,Bangalore South,12.91805556,77.58472222,Bangalore-1,Dug Well,W05249,2010,2.85,3.51,2.8,2.8
KA,Bangalore,Bangalore South,Bangalore South,12.86944444,77.53888889,Thalaghattapura Pz,Bore Well,W21202,2010,9.64,7.18,8.55,14.4
KA,Bangalore,Anekal,Anekal,12.70833333,77.7,Anekal,Bore Well,W05243,2010,21.08,18.26,20.85,21.48
KA,Bangalore,Anekal,Anekal,12.71666667,77.7,Anekal1,Dug Well,W05244,2010,8.1,6.67,8.42,8.72
KA,Bangalore,Anekal,Anekal,12.79583333,77.60694444,Begihalli,Dug Well,W05245,2010,3.95,1.45,0.6,0.97
KA,Bangalore,Anekal,Anekal,12.80833333,77.675,Bommasandra,Bore Well,W05246,2010,11.45,11.65,NA,11.88
KA,Bangalore,Bangalore North,Bangalore North,12.9725,77.57666667,Bangalore-3,Dug Well,W05247,2010,2.92,3.05,2.5,3.05
KA,Bangalore,Bangalore North,Bangalore North,12.94416667,77.55833333,Bangalore-4,Dug Well,W05248,2010,2.36,2.8,2.25,2.68
KA,Bangalore,Bangalore North,Bangalore North,13.04166667,77.575,Hebbal-1,Bore Well,W05727,2010,16.02,12.08,12.02,18.68
KA,Bangalore,Bangalore North,Bangalore North,13.14166667,77.45833333,Hesaraghatta-1,Bore Well,W05728,2010,25.38,23.8,24.92,25.07
KA,Bangalore,Bangalore North,Bangalore North,12.97083333,77.6375,Indiranagar,Bore Well,W05730,2010,8.95,9.42,8.51,11.04
KA,Bangalore,Bangalore South,Bangalore South,12.86666667,77.58333333,Jayanagar,Bore Well,W05731,2010,7.77,6.87,7.09,8.46
KA,Bangalore,Bangalore North,Bangalore North,13.075,77.4375,Dasanapura,Bore Well,W05497,2010,31.13,NA,29.6,31.95
KA,Bangalore,Anekal,Anekal,12.85833333,77.78333333,Sarjapura,Bore Well,W06424,2010,32.64,27.09,30.77,30.67
KA,Bangalore,Bangalore North,Bangalore North,13.10833333,77.6,Yelahanka,Bore Well,W06426,2010,15.5,26.77,27.7,30.78
KA,Bangalore,Bangalore North,Bangalore North,13.09166667,77.6,Yelahanka1,Dug Well,W06427,2010,3.15,3.95,3.25,3.4
KA,Bangalore,Bangalore South,Bangalore South,12.86805556,77.65,Singasandra,Bore Well,W06428,2010,17.28,19,15.14,19.45
KA,Bangalore,Bangalore South,Bangalore East,12.93333333,77.74166667,Varathur,Bore Well,W06430,2010,23.92,23.65,31.68,26.24
KA,Bangalore,Bangalore North,Bangalore North,12.95166667,77.58555556,Lalbagh garden,Bore Well,W06103,2010,3.2,2.9,NA,5.3
KA,Bangalore,Bangalore North,Bangalore North,13.04166667,77.58333333,Hebbal-2,Dug Well,W18666,2010,2.52,5.17,4.57,3.77
KA,Bangalore,Bangalore South,Bangalore East,12.94444444,77.7,Adugodi,Bore Well,W21087,2010,1.58,1.75,NA,2.58
KA,Bangalore,Bangalore South,Bangalore South,12.93611111,77.51111111,Jnanabharathi,Bore Well,W21090,2010,27.3,27.4,27.65,27.38
KA,Bangalore,Bangalore South,Bangalore South,12.97916667,77.41944444,Chandasipalya,Dug Well,W21199,2010,5.14,5.56,5.18,5.21
KA,Bangalore,Bangalore South,Bangalore East,13.025,77.76111111,Kannamangala pz,Bore Well,W21201,2010,41.1,41.65,38.25,42.41
KA,Bangalore,Bangalore South,Bangalore South,12.9225,77.57916667,Bangalore-2,Dug Well,W05250,2010,4.27,2.47,3.25,4.72
KA,Bangalore,Bangalore South,Bangalore South,12.91805556,77.58472222,Bangalore-1,Dug Well,W05249,2009,2.27,6.13,NA,3.25
KA,Bangalore,Bangalore South,Bangalore South,12.86944444,77.53888889,Thalaghattapura Pz,Bore Well,W21202,2009,8.9,9.52,6.99,10.78
KA,Bangalore,Anekal,Anekal,12.70833333,77.7,Anekal,Bore Well,W05243,2009,20.59,18.24,18.37,20.81
KA,Bangalore,Anekal,Anekal,12.71666667,77.7,Anekal1,Dug Well,W05244,2009,9.04,9.04,7.45,9.04
KA,Bangalore,Anekal,Anekal,12.79583333,77.60694444,Begihalli,Dug Well,W05245,2009,0.77,1.92,1,3.28
KA,Bangalore,Anekal,Anekal,12.80833333,77.675,Bommasandra,Bore Well,W05246,2009,6.35,12.13,14.3,12.68
KA,Bangalore,Bangalore North,Bangalore North,12.9725,77.57666667,Bangalore-3,Dug Well,W05247,2009,2.37,3.52,3.83,2.65
KA,Bangalore,Bangalore North,Bangalore North,12.94416667,77.55833333,Bangalore-4,Dug Well,W05248,2009,1.92,2.88,1.31,2.83
KA,Bangalore,Bangalore North,Bangalore North,13.04166667,77.575,Hebbal-1,Bore Well,W05727,2009,17.96,11.55,13.78,18.7
KA,Bangalore,Bangalore North,Bangalore North,13.14166667,77.45833333,Hesaraghatta-1,Bore Well,W05728,2009,23.76,17.6,19.93,23.06
KA,Bangalore,Bangalore North,Bangalore North,12.97083333,77.6375,Indiranagar,Bore Well,W05730,2009,8.77,7.93,8.59,10.8
KA,Bangalore,Bangalore South,Bangalore South,12.86666667,77.58333333,Jayanagar,Bore Well,W05731,2009,8.49,8,6.86,9.59
KA,Bangalore,Bangalore North,Bangalore North,13.08194444,77.50555556,Chikkabanavara,Dug Well,W05496,2009,NA,7.8,7.8,7.8
KA,Bangalore,Bangalore North,Bangalore North,13.075,77.4375,Dasanapura,Bore Well,W05497,2009,30.49,NA,27.31,30.8
KA,Bangalore,Anekal,Anekal,12.85833333,77.78333333,Sarjapura,Bore Well,W06424,2009,31.95,29.9,28.44,32.29
KA,Bangalore,Bangalore North,Bangalore North,13.16666667,77.56666667,Sonnenahalli,Dug Well,W06425,2009,12.02,NA,12.02,12.02
KA,Bangalore,Bangalore North,Bangalore North,13.10833333,77.6,Yelahanka,Bore Well,W06426,2009,26.05,25.97,29.22,25.3
KA,Bangalore,Bangalore North,Bangalore North,13.09166667,77.6,Yelahanka1,Dug Well,W06427,2009,2.82,4.62,3.77,3.85
KA,Bangalore,Bangalore South,Bangalore South,12.86805556,77.65,Singasandra,Bore Well,W06428,2009,16.5,11.23,17.69,15.23
KA,Bangalore,Bangalore South,Bangalore East,12.93333333,77.74166667,Varathur,Bore Well,W06430,2009,20.56,18.4,22.18,20.55
KA,Bangalore,Bangalore North,Bangalore North,12.95166667,77.58555556,Lalbagh garden,Bore Well,W06103,2009,2.71,2.83,2.48,3.38
KA,Bangalore,Bangalore North,Bangalore North,13.04166667,77.58333333,Hebbal-2,Dug Well,W18666,2009,4.22,5.25,3.47,7.57
KA,Bangalore,Bangalore South,Bangalore East,12.94444444,77.7,Adugodi,Bore Well,W21087,2009,1.52,1.7,1.66,2.22
KA,Bangalore,Bangalore South,Bangalore South,12.75277778,77.51111111,Bang Uni Ars Ls,Bore Well,W21088,2009,28.81,NA,10.71,28.7
KA,Bangalore,Bangalore South,Bangalore South,12.93611111,77.51111111,Jnanabharathi,Bore Well,W21090,2009,28.81,26.52,25.69,28.7
