YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
2013,2.36,1.54,NA,5.99
2013,6.68,5.95,5.99,6.73
2013,5.78,6.3,5.65,8.05
2013,6.16,6.13,5.07,7.9
2013,NA,NA,NA,39.8
2013,2.71,5.74,2.91,5.14
2013,4.43,3.15,3.88,5.15
2013,15.86,18.74,11.24,16.99
2013,9.38,9.38,9.38,NA
2013,NA,NA,NA,46.05
2013,4.84,4.26,2.17,NA
2013,10.2,10.2,9.1,10.2
2013,2.89,4.45,NA,3.13
2013,4.83,6.14,4.8,9.5
2013,7.86,9.05,5.6,11
2013,NA,NA,NA,4.73
2013,9.64,9.98,7.36,12.16
2013,3.61,2.78,2.81,NA
2013,3.52,1.57,1.87,6.16
2013,7.05,7.02,3.82,7.05
2013,4.94,5.17,NA,NA
2013,11.22,8.5,7.2,8.5
2013,15.04,15.04,7.2,15.04
2013,5.78,1.43,1.31,2.4
2013,15.81,15.81,15.81,15.81
2013,10.15,10.15,6.01,10.15
2013,12.1,9.6,NA,12.1
2013,15.9,15,13.6,14.5
2013,4,3.16,3.38,NA
2013,NA,NA,NA,39.3
2013,4.83,4.21,4.08,7.74
2013,7.84,7.88,4.33,8.17
2013,NA,11.09,NA,31.87
2013,7.53,6.67,6.92,6.8
2013,NA,14.38,NA,17.86
2013,NA,4.72,4.88,5.6
2013,4.67,NA,NA,14
2013,2.88,2.45,2.55,NA
2013,3.18,3.75,4.33,NA
2013,9.63,8.48,8.1,9.63
2013,3.11,4.38,3.26,4.24
2013,7.14,3.58,2.79,7.55
2013,16.4,16.59,13.7,16.95
2013,9.2,9.99,4.05,12.29
2012,NA,NA,8.75,NA
2012,NA,NA,5.15,NA
2012,NA,NA,3.15,NA
2012,NA,NA,4.7,NA
2012,NA,NA,3.41,NA
2012,NA,11.74,13.12,13.12
2012,NA,NA,NA,12.56
2012,NA,5.21,2.52,8.5
2012,NA,11.91,11.91,11.91
2012,NA,3.96,3.68,5.3
2012,NA,12.73,12.73,12.73
2012,NA,NA,2.5,8.07
2012,NA,3.89,4.1,4.35
2012,NA,4.89,3.53,6.03
2012,NA,7.16,2.56,9.78
2012,NA,18.5,18.5,18.5
2012,NA,20.51,8.79,19.54
2012,NA,4.82,4.17,10.29
2012,NA,14.19,14.19,14.19
2012,NA,2.05,2.03,2.55
2012,NA,1.41,1.74,3.02
2012,NA,NA,11.6,12.84
2012,NA,12.5,12.05,12.5
2012,NA,1.76,1.73,5.99
2012,NA,6.45,5.59,7.24
2012,NA,6.2,6.41,8.05
2012,NA,6.82,5.23,6.95
2012,NA,5.94,3.68,5.81
2012,NA,3.91,3.4,4.71
2012,NA,15.61,16.04,15.33
2012,NA,9.38,9.38,NA
2012,NA,3,3.27,5.25
2012,NA,10.2,10.2,10.2
2012,NA,6.75,1.54,3.76
2012,NA,6.32,5.95,9.5
2012,NA,7.55,8.29,8.8
2012,NA,7.86,8.83,9.06
2012,NA,2.7,3.21,3.39
2012,NA,1.73,1.64,5.57
2012,NA,5.86,6.77,6.37
2012,NA,5.01,4.84,5.35
2012,NA,8.5,8.5,8.3
2012,NA,14.6,15.04,15.04
2012,NA,5.73,1.14,6.52
2012,NA,15.81,15.81,15.81
2012,NA,7.05,5.7,10.15
2012,NA,12.1,7.68,12.1
2012,NA,10.42,10.42,10.42
2012,NA,3.1,2.82,6.58
2012,NA,4.32,4.28,7.84
2012,NA,8.23,4.76,8.26
2012,NA,10.56,9.96,11.59
2012,NA,6.07,5.93,6.51
2012,NA,13.52,13.65,NA
2012,NA,4.75,4.52,5.13
2012,NA,2.31,2.36,3.48
2012,NA,4.51,3.73,4.63
2012,NA,9.63,7.64,9.63
2012,NA,4.19,6.1,4.68
2012,NA,3.74,3.22,5.3
2012,NA,16.21,15.95,16.74
2012,NA,9.42,6.55,11.58
2012,NA,18.83,21.64,NA
2012,NA,NA,8.53,NA
2012,NA,NA,3.63,NA
2012,NA,NA,5.06,NA
2012,NA,NA,4.33,NA
2012,NA,NA,4.36,NA
2012,NA,NA,2.1,NA
2011,NA,1.25,NA,NA
2011,NA,5.3,NA,9.92
2011,NA,7.5,NA,12.14
2011,1.98,3.21,5.01,5.45
2011,11.91,11.91,11.91,11.91
2011,3.01,2.56,3.69,4.55
2011,12.73,9.2,12.73,12.73
2011,4.81,3.19,8.07,7.98
2011,2.12,NA,3.3,2.35
2011,1.95,3.07,3.1,5.45
2011,2.4,5.03,5.38,9.35
2011,18.5,13,18.5,17.6
2011,3.52,7.8,11.48,7.02
2011,4.17,6.12,4.95,6.91
2011,12.67,14.19,14.19,13.39
2011,1.62,1.32,1.82,1.88
2011,2.62,1.3,1.48,2.62
2011,11.75,7.58,12.61,12.54
2011,12.38,9.7,12.5,11.85
2011,2.61,1.86,1.75,2.92
2011,5.82,5.29,5.81,6.45
2011,5.27,3.75,5.83,5.4
2011,5.96,1.5,6.66,6.45
2011,3.39,5.24,5.87,4.46
2011,3.17,3.4,3.88,4.7
2011,9.37,6.95,11.24,10.96
2011,7.77,5.7,9.38,9.38
2011,2.98,1.09,2.17,3.3
2011,10.1,2.6,10.2,10.16
2011,1.36,4.53,1.93,4.37
2011,7.37,9.5,5.63,6.75
2011,4.51,5.7,6.97,NA
2011,6.99,4.78,7.36,6.93
2011,3.08,2.47,3.12,3.16
2011,3.6,NA,2.18,4.25
2011,3.57,1.85,4.89,3.91
2011,4.68,4.56,4.94,4.87
2011,6.54,3.2,8.5,6.46
2011,9.52,4.7,12.77,8.05
2011,3.3,1.38,4.43,3.14
2011,15.81,7.2,15.81,14.95
2011,6.15,4.8,6.07,7.03
2011,12.1,9.3,12.1,12.1
2011,5.82,5,10.42,10.42
2011,4.45,3.8,3.37,5.04
2011,3.78,4.1,4.8,7.12
2011,5.89,5.58,8.1,8.26
2011,7.66,9.5,10.18,10.07
2011,5.2,5.45,5.78,6.41
2011,11.89,7.15,12.83,10.57
2011,4.34,4.26,4.8,4.78
2011,NA,NA,NA,5.16
2011,2.17,2.35,2.5,3.13
2011,3.08,4.03,4.23,5.02
2011,8.86,6.23,9.63,8.23
2011,2.28,4.6,4.34,4.85
2011,2.11,3.7,3.3,13.97
2011,15.13,12.7,15.06,15.15
2011,7.99,7,9.32,9.88
2011,10.69,10.9,9.86,12.67
2010,0.8,0.9,1.1,NA
2010,10.5,3.8,3.8,8.8
2010,5.7,5.8,4,9.65
2010,1.86,3.91,2.21,7.11
2010,11.91,7.6,8.7,11.91
2010,2.41,2.56,2.16,3.86
2010,10,8.8,8,12.73
2010,2.29,2.89,2.29,7.19
2010,NA,1.7,1.05,3.5
2010,NA,2.47,1.57,5.67
2010,1.18,3.93,3.63,5.88
2010,18.5,9.8,14.4,18.5
2010,2.3,9.2,7.1,9
2010,4.02,4.82,5.22,5.22
2010,9.99,10.39,10.29,12.79
2010,NA,NA,NA,10.91
2010,0.92,1.12,1.07,1.12
2010,1.15,1.3,2,2.5
2010,10.38,5.68,6.08,12.28
2010,10.8,8.85,9.5,10.3
2010,1.86,1.76,1.16,3.76
2010,5.09,4.99,5.69,5.79
2010,3.45,2.55,2.95,4.25
2010,2.1,2.9,1.2,5.55
2010,1.14,3.74,2.64,4.54
2010,3.5,4.25,2.4,6.05
2010,6.35,3.15,5.45,6.35
2010,5.2,2.5,4.4,5.3
2010,1.69,0.44,0.14,2.69
2010,NA,0.8,1.15,5.05
2010,1.83,2.63,1.93,4.23
2010,5.3,3.4,3.4,9.5
2010,4.1,5.4,5.3,7.4
2010,NA,4.28,4.13,7.58
2010,NA,2.37,2.37,2.82
2010,NA,1.82,1.82,4.37
2010,2.35,1.65,1.65,2.65
2010,4.26,4.56,4.36,4.96
2010,2.3,2.15,2.2,4.1
2010,NA,3.9,3.8,NA
2010,0.68,0.83,0.68,2.33
2010,11,5,3.7,11.4
2010,5.6,2.8,4.8,5.6
2010,9.7,4.1,7.5,7.8
2010,8.9,2.7,5.2,8
2010,3.5,3.5,2.9,5.65
2010,4.3,4,3.5,5.9
2010,2.58,3.68,4.28,6.88
2010,7.7,9.1,7.8,10.1
2010,NA,2.1,5.05,5.05
2010,8.4,4,5,9
2010,4.56,3.96,4.06,4.81
2010,1.85,2.45,1.95,3.05
2010,3.53,3.08,NA,4.83
2010,5.93,5.23,5.83,6.73
2010,2.7,4.45,4.2,4.9
2010,2.9,3.7,3.2,6
2010,11.6,12.1,11.3,14.1
2010,4.3,5.5,5.3,8.3
2010,11,7.7,8.9,12.15
2009,0.65,0.84,NA,0.4
2009,9.7,12,6.9,NA
2009,10.3,12,3.1,14.5
2009,2.11,4.71,1.66,4.46
2009,11.91,5.5,7.5,11.91
2009,3.96,3.76,2.06,5.26
2009,12.73,NA,9,12.73
2009,2.24,NA,1.39,7.89
2009,6.3,5.6,1.5,6.95
2009,1.47,4.37,1.92,5.47
2009,3.23,5.48,1.93,6.73
2009,18.5,NA,NA,18.5
2009,5.1,14.1,7.7,8.4
2009,5.42,4.57,4.22,6.82
2009,14.19,14.19,9.79,14.19
2009,11.61,11.61,NA,NA
2009,1.42,1.57,1.12,1.62
2009,NA,1.63,2,2.3
2009,8.18,4.78,2.98,12.62
2009,11.27,11.27,8.9,11.27
2009,1.41,1.45,1.66,2.86
2009,7.39,6.59,4.39,7.59
2009,3.15,3.95,2.05,4.55
2009,4.7,4.4,2.6,6.55
2009,NA,7.35,NA,NA
2009,1.94,3.84,3.14,3.44
2009,4.9,6,3,6.6
2009,8.75,9.45,2.35,11.1
2009,9.38,9.38,1,9.38
2009,1.89,4.14,0.19,6.39
2009,NA,5,0.8,NA
2009,1.43,2.03,2.03,2.93
2009,9.5,6.11,3,9.5
2009,6.2,4,3.5,8.7
2009,8.68,9.38,NA,10.38
2009,2.97,2.77,2.27,2.97
2009,NA,NA,NA,3.22
2009,2.95,4.05,1.65,3.55
2009,4.96,4.63,4.26,4.16
2009,7.1,8.5,1.75,8.5
2009,12.8,10.8,3.2,NA
2009,4.58,1.55,0.78,6.18
2009,15.81,NA,3.05,15.81
2009,4.8,5.3,1.5,5.75
2009,11.4,12.1,3.4,12.1
2009,10.42,NA,2,10.42
2009,4,3.4,3,5.1
2009,4,4.05,3.8,7.5
2009,3.38,8.18,2.03,7.88
2009,5,10,7.9,NA
2009,7.25,5.95,1.15,7.35
2009,11,9.2,1.5,11.95
2009,4.46,NA,3.26,4.96
2009,1.85,2,2.35,3.05
2009,4.73,5.26,2.23,4.63
2009,NA,NA,NA,3.66
2009,NA,22.8,NA,NA
2009,9.13,5.23,4.13,9.63
2009,2.1,17.3,NA,21.9
2009,3.3,4.3,3.3,NA
2009,16.4,16.5,10.9,16.8
2009,4.8,8.8,3.15,9.5
2009,NA,1.4,NA,NA
2009,16.05,12.7,2.6,17.8
2009,NA,10.9,NA,NA
2008,5.36,2.31,2.86,3.7
2008,NA,NA,12.73,NA
2008,NA,4.77,NA,NA
2008,8.23,8.2,6.53,8.18
2008,4.2,9.95,4.6,14.4
2008,5.1,3.53,4.2,5.9
2008,16.3,13.3,16.15,15.5
2008,8.5,5.7,8.8,8.4
2008,NA,1.18,NA,3.2
2008,11.5,5.55,9.6,9.4
2008,NA,8.86,NA,NA
2008,6.88,5.56,6.68,6.48
2008,10.8,7.4,NA,10.4
2008,7.15,4.6,6.05,6.55
2008,11,5.4,6.8,9.6
2008,5.46,4.26,4.86,4.85
2008,2.65,2.84,2.15,2.85
2008,5.13,4.54,3.93,5.23
2008,15.04,9.75,NA,15.04
2008,6.52,1.06,1.23,6.52
2008,15.81,15.81,15.6,15.81
2008,10.15,4.9,4.3,7.9
2008,11.2,12.1,9.55,12.1
2008,10.42,5.18,7.2,10.42
2008,4.2,2.8,3.25,4.3
2008,4.9,3.93,3.9,6.1
2008,NA,8,9.83,12.98
2008,3.57,1.73,2.42,2.87
2008,4.82,1.89,NA,3.82
2008,4.65,2.25,3.65,3.3
2008,5.16,4.93,4.96,5.06
2008,8.1,7.05,7,6
2008,11.2,4.09,7.55,8.05
2008,9.38,3,6.3,9.38
2008,NA,8.01,NA,NA
2008,4.79,4.27,2.59,3.29
2008,9.3,2.02,NA,8.9
2008,2.83,1.98,1.93,3.63
2008,9.5,6.11,5.3,6.6
2008,8.8,2.42,7.3,8.5
2008,11.27,5.47,NA,11.27
2008,2.66,1.27,1.66,2.36
2008,6.99,5.63,5.89,6.39
2008,4.75,5.29,3.25,3.95
2008,6.4,5.38,3.7,7
2008,2.94,3.42,4.74,4.34
2008,6.6,5.5,4.8,6.4
2008,9.35,13.4,8.2,8
2008,5.12,4.67,4.92,5.52
2008,14.19,NA,14.19,14.19
2008,11.61,NA,11.61,10.91
2008,2.22,1.39,1.47,1.72
2008,2.8,1.32,2.3,2.2
2008,10.18,5.19,10.08,NA
2008,5.59,5.52,3.99,6.84
2008,NA,0.46,NA,9.1
2008,6.5,3.73,4.8,5.4
2008,2.77,4.96,2.62,5.77
2008,9.93,4.41,2.93,8.83
2008,17.57,11.89,18.1,17.57
2008,0.65,0.27,0.45,1.15
2008,NA,8.2,9.8,NA
2008,16.3,9.53,8.6,12.35
2008,NA,9.85,NA,NA
2008,4.81,4.76,2.06,3.11
2008,11.91,5.56,10.4,11.91
2007,NA,NA,7.9,NA
2007,5.16,8.17,4.18,6.98
2007,5.45,9.5,5.02,11.91
2007,18.11,NA,NA,12.05
2007,2.29,2.1,2.39,5.1
2007,NA,12.73,NA,NA
2007,3.5,NA,4.4,NA
2007,NA,NA,7.78,NA
2007,15.62,4.9,10.67,21.19
2007,4.32,4.1,3.81,6.13
2007,8.42,14.6,13.05,11.95
2007,6.44,6.4,4.21,9.27
2007,1.57,NA,1.25,3.06
2007,10.44,NA,9.35,12.8
2007,9.43,NA,5.7,16.8
2007,5.68,5.23,4.62,8.63
2007,8.81,10,7.55,8.47
2007,7.35,9.8,6.02,10.05
2007,7.6,9.8,5.2,13.49
2007,4.51,3.5,3.81,5.36
2007,2.2,1.7,2.51,2.79
2007,5.23,5.38,3.53,6.83
2007,10.64,14.7,9.37,15.04
2007,2.29,1.33,0.83,4.31
2007,15.81,12.6,15.81,15.81
2007,5.13,3.7,5,7.3
2007,12.1,12.1,12.1,12.1
2007,5.6,8.1,5.45,10.42
2007,2.64,3.3,2.52,4.91
2007,NA,NA,NA,11.8
2007,4.61,4.1,3.82,6.15
2007,4.98,5.19,4.64,12.57
2007,11.88,13.9,7.43,16.73
2007,1.9,2.47,1.65,3.67
2007,3.58,2.22,1.75,4.04
2007,2.36,4.3,1.96,5.96
2007,3.98,5.21,4.46,5.62
2007,7.1,6.2,6.92,8.5
2007,10.52,12.15,3.45,13.47
2007,5.71,9.38,2.65,9.38
2007,9.66,8.3,7.79,NA
2007,5.68,NA,4.14,9.69
2007,3.18,8.9,2,7.6
2007,2.71,2.23,2.31,4.53
2007,6.71,4.9,5.96,9.36
2007,7.64,8.6,5.35,10.98
2007,1.63,1.16,1.11,2.72
2007,5.44,6.09,4.53,7.82
2007,5.74,4.55,5,7.91
2007,4.9,6.56,4.45,7.18
2007,1.6,5.89,3.04,5.86
2007,5.35,6,4.85,7.05
2007,14.8,NA,10.87,16.95
2007,3.37,4.42,4.17,5.44
2007,8.73,11.79,10.09,12.64
2007,NA,10.91,6.9,10.91
2007,1.84,2.62,1.17,3.32
2007,1.98,1.8,1.28,4.25
2007,9.21,8.78,4.68,11.68
2007,5.65,11.27,5.1,11.27
2007,5.94,2.89,4.88,8.07
2007,0.53,NA,0.35,0.98
2007,8.11,5.8,3.4,10.95
2007,3.89,4.67,3.34,5.88
2007,9.08,4.68,3.79,14.78
2007,17.57,17.57,11.15,17.57
2007,6.78,0.15,NA,6.78
2007,0.23,NA,0.15,0.85
2007,11.78,8.6,8.65,16.55
2007,10.6,13.05,7.52,19.31
2006,NA,7.18,NA,NA
2006,7.23,5.43,3.53,8.56
2006,10.7,10.06,8.4,10.6
2006,8.82,7.38,9.55,9.94
2006,9.65,9.62,8.3,10.73
2006,NA,5.2,3.7,NA
2006,NA,5.16,NA,NA
2006,2.42,4.46,2.1,3.25
2006,5.48,5.59,4.73,6.15
2006,8.12,6.82,13.5,15.04
2006,4.65,5.39,0.78,6.26
2006,15.81,15.81,8.6,NA
2006,5.4,4.97,2.5,6.33
2006,11.1,11.1,11.5,11.1
2006,10.42,5.62,6.9,10.42
2006,4.1,5.75,2.95,4.72
2006,11.8,11.8,NA,11.8
2006,5.03,5.19,3.8,5.99
2006,6.22,5.26,4.89,7.06
2006,10.98,5.01,13.9,12.77
2006,4.42,5.72,2.87,5.14
2006,3.42,2.82,2.92,3.72
2006,3.55,5.55,3.6,3.77
2006,4.76,4.9,4.96,5.44
2006,8.5,NA,4.75,NA
2006,9.55,13.36,10.85,NA
2006,NA,9.38,9.38,9.38
2006,46.05,NA,6.2,46.05
2006,3.69,6.98,4.24,3.73
2006,5.1,7.18,8.9,4.19
2006,7.13,6.04,2.78,8.5
2006,8.2,5.74,3.9,8.2
2006,NA,NA,8.9,NA
2006,1.26,2.09,1.21,2.81
2006,5.83,5.76,5.99,7.16
2006,4.53,5.77,3.9,4.99
2006,5.51,4.86,6.56,5.96
2006,2.42,NA,3.59,2.84
2006,4,5.49,4.8,7.04
2006,6.59,6.55,5.12,7.66
2006,NA,NA,NA,2.88
2006,12.79,9.56,11.44,14.19
2006,10.91,10.91,10.91,8.1
2006,0.92,4.17,1.67,1.07
2006,2.15,2.45,2.5,2.46
2006,10.43,7.13,7.53,12.35
2006,NA,5.91,11.27,NA
2006,6.79,5.13,1.74,NA
2006,0.55,0.56,NA,NA
2006,NA,NA,NA,6.55
2006,6.3,5.57,5.5,6.2
2006,4.37,6.14,2.57,5.76
2006,5.29,6.31,3.03,6.15
2006,17.57,8.15,NA,17.57
2006,NA,NA,NA,6.25
2006,NA,0.28,0.5,NA
2006,NA,10.63,7.4,NA
2006,18.5,16.68,10.6,18.17
2006,2.11,4.74,2.31,2.57
2006,8,NA,7.8,9.76
2006,21.35,20,15.6,20.29
2006,NA,4.29,2.6,NA
2006,NA,NA,12.73,NA
2005,7.23,6.58,5.01,8.63
2005,6.38,NA,4.08,7.45
2005,9.29,8.35,6.79,10.1
2005,10.77,10.8,8.44,NA
2005,6.32,NA,4.35,7.48
2005,6.28,4.81,4.31,7.44
2005,5.24,2.75,4.07,6.1
2005,NA,6.23,5.13,8.32
2005,NA,22.7,NA,NA
2005,6.31,NA,4.81,NA
2005,6.11,NA,4.4,7.46
2005,12,NA,11.1,NA
2005,7.1,NA,5.23,NA
2005,6.12,3.3,5.17,7.32
2005,11.8,NA,11.8,NA
2005,6.32,4.5,4.67,6.97
2005,6.39,5.09,4.75,6.79
2005,6.74,11.53,4.61,NA
2005,7.09,5.82,5.39,7.87
2005,3.65,1.92,2.89,9.57
2005,6.35,4.4,4.74,6.97
2005,6.24,5.31,4.61,7.21
2005,15.04,NA,6.15,NA
2005,14.52,14.35,12.55,NA
2005,9.38,NA,9.38,NA
2005,9.57,9.64,6.6,10.59
2005,8.85,7.9,6.76,9.8
2005,6.05,4.7,NA,6.4
2005,6.63,5.93,5.71,6.62
2005,7.76,NA,5.27,8.29
2005,3.82,1.26,2.18,4.65
2005,6.59,6.04,4.91,7.91
2005,6.21,4.15,4.59,7.14
2005,5.7,NA,3.87,6.23
2005,6.84,NA,6.84,NA
2005,5.5,7.35,4.16,9.17
2005,7.93,5.02,5.76,8.97
2005,11.18,12.79,9.21,13.69
2005,NA,NA,10.91,NA
2005,4.67,1.67,3.23,5.8
2005,3.57,2.9,2.41,4.58
2005,9.43,10.38,6.81,11.45
2005,7.16,12.6,5.46,NA
2005,7.12,4.49,4.97,8.38
2005,1.38,0.55,0.53,1.6
2005,7.1,6.3,5.13,7.73
2005,7.16,5.57,5.37,7.41
2005,7.9,5.43,5.77,9.08
2005,17.57,NA,7.45,NA
2005,NA,NA,6.78,NA
2005,1.15,0.55,0.2,NA
2005,12.94,12.45,9.59,NA
2005,17.59,17,15.31,NA
2005,15.52,NA,15.52,NA
2005,5.1,6.86,4.64,6.11
2005,7,NA,5.38,NA
2005,NA,21.6,NA,NA
2005,12.3,11.6,9.55,NA
2004,NA,6.58,NA,7.14
2004,NA,NA,8.98,NA
2004,NA,9.35,NA,10.82
2004,9.67,9.4,8.94,12.91
2004,4.32,2.3,3.4,4.8
2004,NA,7.08,NA,8.78
2004,3.08,2.28,2.44,3.47
2004,NA,NA,7.6,NA
2004,7.09,4.3,6.54,7.67
2004,NA,5.85,NA,7.79
2004,7.69,7.19,4.09,8.73
2004,NA,NA,7.93,NA
2004,8.72,8.32,7.28,9.98
2004,1.55,1.72,1.42,2.04
2004,5.68,3,4.72,6.31
2004,6.98,5.41,5.1,7.45
2004,9.18,NA,7.66,NA
2004,14.67,NA,12.4,16.56
2004,9.4,10.54,8.71,10.79
2004,9.74,NA,8.01,NA
2004,5.2,5.5,NA,6.68
2004,NA,8.43,NA,9.58
2004,6.43,4.95,5.13,7.67
2004,3.13,1.16,2.21,3.68
2004,NA,7.69,NA,6.84
2004,6.51,5.75,5.66,7.62
2004,6.12,6.43,5.62,7.67
2004,6.93,5.79,5.96,8.01
2004,8.05,8.2,7.98,9.16
2004,13.43,14.15,9.73,16.34
2004,NA,5.27,NA,7.98
2004,NA,12.89,NA,13.41
2004,2.97,1.67,2.42,3.39
2004,3.99,3,3.35,5.19
2004,8.51,8.43,7.68,9.77
2004,NA,NA,7.89,NA
2004,NA,6.54,NA,7.88
2004,0.44,0.25,0.26,0.55
2004,6.96,6.65,6.36,8.87
2004,NA,5.17,NA,6.76
2004,15.04,14.83,8.54,16.59
2004,9.39,NA,8.47,NA
2004,0.35,1.7,0.88,1.03
2004,11.8,12.2,10.88,12.43
2004,15.88,19.2,13.49,16.46
2004,NA,NA,7.35,NA
2004,9.3,NA,8.15,NA
2004,21.5,22.5,21.25,NA
2004,7.85,12,5.79,11.95
2003,4.67,6.4,3.83,NA
2003,NA,1.8,NA,NA
2003,8.92,7.75,8.65,9.05
2003,NA,7.88,NA,NA
2003,NA,19.93,NA,NA
2003,2.73,2.84,2.55,3.05
2003,6.28,5.76,6.98,7.28
2003,3.61,NA,1.53,4.48
2003,NA,6.78,NA,NA
2003,NA,NA,10.6,NA
2003,9.65,NA,9.3,5.95
2003,5.14,5.99,4.05,5.85
2003,5.65,5.78,4.25,7.65
2003,7.7,4.21,6.04,7.51
2003,NA,9.23,NA,NA
2003,9.04,6.72,7.82,8.32
2003,NA,2.56,3.22,4.17
2003,2.63,2.16,2.27,4.05
2003,5,5.22,5.31,5.41
2003,NA,6.37,NA,NA
2003,NA,10,14.1,NA
2003,NA,9.3,NA,NA
2003,9.61,3.95,10.34,9.59
2003,5.44,6.68,5.55,6.15
2003,8.29,3.97,NA,10.23
2003,0.18,1.35,1.21,NA
2003,7.37,7.78,6.99,NA
2003,5.2,3.62,4.6,5.05
2003,5.65,NA,NA,NA
2003,3.24,5.89,4.09,5.59
2003,8.78,8.51,7.95,9.9
2003,NA,10.23,NA,NA
2003,5.98,6.17,4.87,5.82
2003,12.27,NA,11.69,NA
2003,8.97,NA,NA,NA
2003,0.51,0.87,1.27,1.07
2003,NA,7.88,3.45,NA
2003,9.94,10.1,6.03,12.18
2003,NA,13,NA,NA
2003,8.02,NA,3.49,NA
2003,NA,NA,0.2,0.15
2003,5.36,3.52,6.15,5.5
2003,NA,NA,2.42,6.57
2003,14.58,NA,12.08,NA
2003,NA,10.96,NA,NA
2003,NA,19.55,NA,NA
2003,NA,7.36,7.46,NA
2003,NA,11.12,NA,NA
2003,NA,10.47,NA,NA
2002,NA,4.78,2.78,4.88
2002,6.46,10.4,NA,NA
2002,6.92,6.8,NA,7.7
2002,NA,6,5.7,9.85
2002,3.07,3.55,3,3.85
2002,4.66,NA,4.98,5.78
2002,NA,1.13,1.48,2.58
2002,14.1,8.45,14.35,12.75
2002,6.95,4.35,6.25,8.6
2002,NA,10.4,NA,NA
2002,7.12,8.8,5.55,7.8
2002,8.88,NA,NA,NA
2002,NA,6.4,5.35,NA
2002,6.18,5.09,3.89,6.99
2002,NA,7.58,NA,NA
2002,5.56,6.47,6.42,7.62
2002,4.5,NA,NA,NA
2002,3.95,2.75,2.2,5.25
2002,4.81,5.01,4.86,5.31
2002,7.39,3.3,4.9,7.4
2002,10.43,7.05,9.35,10.2
2002,6.98,3.4,8,6.8
2002,12.42,6.9,7.52,10.75
2002,5.41,3.89,1.59,7.49
2002,5.57,3.45,7.9,8.7
2002,6.89,7.6,6.65,7.5
2002,7.22,6.43,2.63,6.18
2002,NA,4.3,NA,6.6
2002,1.34,1.26,1.21,3.21
2002,5.92,5.99,6.54,6.89
2002,NA,3.15,2.9,4.7
2002,NA,4.28,NA,NA
2002,12.28,5.3,3.35,11.04
2002,4.36,5.79,3.29,4.09
2002,7.1,7.3,7.7,9.05
2002,13.96,4.3,9.05,6.45
2002,7.36,6.52,6.27,7.77
2002,13.39,11.54,11.89,13.79
2002,9.28,NA,NA,NA
2002,NA,0.42,0.54,0.67
2002,3.36,3.1,3.7,NA
2002,9.28,6.03,7.28,NA
2002,NA,11.85,12.85,NA
2002,NA,4.39,5.09,NA
2002,1.23,1.75,0.25,2.25
2002,NA,9.5,NA,9.6
2002,NA,1.4,1.85,NA
2002,3.55,2.45,3.35,3.9
2002,NA,6.52,2.22,7.22
2002,6.03,4.18,NA,7.83
2002,NA,11.7,13.4,13
2002,NA,5.3,3.95,7.9
2002,19.05,8.5,8.6,11.3
2002,17.78,NA,15.85,19.73
2002,6.18,5.41,4.66,6.76
2002,NA,9.9,9,NA
2002,NA,NA,18.94,21.04
2002,NA,10.45,8.83,11.86
2001,7.03,4.6,2.18,7.68
2001,NA,NA,9.3,NA
2001,9.4,7.87,5.15,9.65
2001,11.8,6.71,2.4,8.43
2001,4.6,3.28,3.65,4.45
2001,5.28,3.18,2.93,5.33
2001,3.88,1.38,0.83,3.08
2001,NA,10.6,5.5,NA
2001,NA,4.53,1.7,10.05
2001,NA,NA,7,NA
2001,9.2,6.62,7.2,8.5
2001,NA,NA,4.6,NA
2001,NA,12.79,7.98,17.48
2001,7.92,5.85,6.17,8.07
2001,4.67,NA,2.42,4.12
2001,4.9,2.39,2.05,5.55
2001,5.41,4.14,4.86,5.51
2001,NA,5.63,2.4,NA
2001,NA,9.23,NA,13.85
2001,8.2,2.51,2.15,6.1
2001,11.7,6.8,4.8,10.35
2001,NA,3.09,NA,10.64
2001,NA,NA,2.45,NA
2001,7.85,6.08,7.2,7.7
2001,6.13,3.4,1.58,4.93
2001,7.5,NA,4.1,7.2
2001,7.19,3.96,3.89,6.54
2001,NA,NA,1.66,NA
2001,7.59,5.62,5.09,7.99
2001,5.7,3.97,2.25,5.25
2001,NA,4.74,2.23,NA
2001,NA,6.12,6.1,9.7
2001,5.84,5.74,2.94,5.54
2001,8.45,6.24,6.2,10.05
2001,9.55,4.3,2.75,7.1
2001,8.52,5.1,5.07,8.32
2001,NA,12.73,9.89,NA
2001,NA,8.75,NA,9.5
2001,0.82,0.68,0.32,0.72
2001,NA,3.1,NA,NA
2001,8.78,5.65,3.38,10.78
2001,NA,12.2,11.1,NA
2001,5.84,6.25,1.54,NA
2001,8.35,1.5,0.35,NA
2001,22.3,10.76,7.7,16.7
2001,5.8,2.71,1.7,4.5
2001,6.52,5.81,5.27,7.09
2001,9.58,5.46,1.73,8.93
2001,NA,18.47,NA,NA
2001,NA,1.02,NA,NA
2001,12.3,NA,11.35,12.7
2001,8.65,NA,NA,8.95
2001,12.6,NA,7.05,12.4
2001,5.91,5.59,1.81,NA
2001,NA,9.47,7.5,NA
2001,NA,NA,14.7,NA
2001,11.75,11.32,7.5,12.05
2000,2.22,4.64,2.76,NA
2000,8.61,7.46,8.85,NA
2000,5.26,5.93,7.64,7.25
2000,11.98,11.29,4.23,12.73
